USPS,FIPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                    
KY,21111,516902,Jefferson County,985273984,44718982,380.416,17.266,38.189533,-85.657624
KY,21113,516903,Jessamine County,445777146,6176428,172.116,2.385,37.873291,-84.58396
KY,21115,516904,Johnson County,678455744,5651444,261.953,2.182,37.84926,-82.830639
KY,21117,516905,Kenton County,415044980,10611128,160.25,4.097,38.930477,-84.533492
KY,21119,516906,Knott County,910427420,3453763,351.518,1.334,37.354703,-82.949138
KY,21121,516907,Knox County,1000505156,3757580,386.297,1.451,36.887476,-83.85563
KY,21123,516908,Larue County,677331504,5462686,261.519,2.109,37.545518,-85.697209
KY,21125,516909,Laurel County,1123932843,25231550,433.953,9.742,37.113268,-84.119395
KY,21127,516910,Lawrence County,1076386638,11584591,415.595,4.473,38.074459,-82.738305
KY,21129,516911,Lee County,540937729,6215040,208.857,2.4,37.605383,-83.718497
KY,21131,516912,Leslie County,1038181523,9331244,400.844,3.603,37.087846,-83.388616
KY,21133,516913,Letcher County,875192707,2898644,337.914,1.119,37.118503,-82.861175
KY,21135,516914,Lewis County,1250540292,32492848,482.836,12.546,38.532051,-83.373303
KY,21137,516915,Lincoln County,865301109,6426264,334.095,2.481,37.457256,-84.658074
KY,21139,516916,Livingston County,810995883,75644574,313.127,29.207,37.209517,-88.363426
KY,21141,516917,Logan County,1430013728,12689581,552.131,4.899,36.859829,-86.881436
KY,21143,516918,Lyon County,553843392,110562511,213.84,42.688,37.023976,-88.083391
KY,21145,516925,McCracken County,644243006,50314555,248.744,19.427,37.053688,-88.712378
KY,21147,516926,McCreary County,1105414665,10732757,426.803,4.144,36.731136,-84.491052
KY,21149,516927,McLean County,653905327,9735978,252.474,3.759,37.530575,-87.262931
KY,21151,516919,Madison County,1132583005,15447453,437.293,5.964,37.723528,-84.277008
KY,21153,516920,Magoffin County,798865721,1847983,308.444,0.714,37.698953,-83.069716
KY,21155,516921,Marion County,888387260,9971338,343.008,3.85,37.552247,-85.269242
KY,21157,516922,Marshall County,780240711,100797182,301.253,38.918,36.882017,-88.332752
KY,21159,516923,Martin County,594673664,2574079,229.605,0.994,37.796774,-82.506623
KY,21161,516924,Mason County,621927429,16278281,240.128,6.285,38.594068,-83.828052
KY,21163,516928,Meade County,791042872,49415133,305.423,19.079,37.967476,-86.200863
KY,21165,516929,Menifee County,527282371,6085112,203.585,2.349,37.950715,-83.597345
KY,21167,516930,Mercer County,644381848,11692372,248.797,4.514,37.812085,-84.879694
KY,21169,516931,Metcalfe County,750178224,4000081,289.645,1.544,36.990394,-85.629554
KY,21171,516932,Monroe County,853073262,6949445,329.373,2.683,36.714077,-85.713508
KY,21173,516933,Montgomery County,511174863,3862273,197.366,1.491,38.038138,-83.912337
KY,21175,516934,Morgan County,987113548,6892022,381.127,2.661,37.92294,-83.258944
KY,21177,516935,Muhlenberg County,1209728681,31912449,467.079,12.321,37.213816,-87.134092
KY,21179,516936,Nelson County,1081351761,17000268,417.512,6.564,37.803188,-85.465955
KY,21181,516937,Nicholas County,505489592,4306528,195.171,1.663,38.337132,-84.025554
KY,21183,516938,Ohio County,1521032417,23188137,587.274,8.953,37.477859,-86.844871
KY,21185,516939,Oldham County,484893493,23869704,187.218,9.216,38.400046,-85.456059
KY,21187,516940,Owen County,909351754,8143489,351.103,3.144,38.499603,-84.841509
KY,21189,516941,Owsley County,511282528,2286419,197.407,0.883,37.423452,-83.691566
KY,21191,516942,Pendleton County,717833417,12330627,277.157,4.761,38.690765,-84.35404
KY,21193,516943,Perry County,879740535,7613385,339.67,2.94,37.241282,-83.217772
KY,21195,516944,Pike County,2037887589,4756870,786.833,1.837,37.482067,-82.402869
KY,21197,516945,Powell County,463554647,2958483,178.979,1.142,37.810379,-83.826985
KY,21199,516946,Pulaski County,1705268187,48553203,658.408,18.746,37.108312,-84.579986
KY,21201,516947,Robertson County,258767993,485275,99.911,0.187,38.513826,-84.063757
KY,21203,516948,Rockcastle County,819847035,4018095,316.545,1.551,37.36122,-84.314419
KY,21205,516949,Rowan County,724666477,16759176,279.795,6.471,38.205894,-83.425969
KY,21207,516950,Russell County,656969251,75675029,253.657,29.218,36.989127,-85.058976
KY,21209,516951,Scott County,729770453,9497606,281.766,3.667,38.289882,-84.579376
KY,21211,516952,Shelby County,983253588,15631379,379.636,6.035,38.239426,-85.22836
KY,21213,516953,Simpson County,606585453,5857421,234.204,2.262,36.740863,-86.581464
KY,21215,516954,Spencer County,483492140,12898484,186.677,4.98,38.026976,-85.321525
KY,21217,516955,Taylor County,689784222,27170078,266.327,10.49,37.365106,-85.326698
KY,21219,516956,Todd County,969940558,6631006,374.496,2.56,36.840338,-87.183642
KY,21221,516957,Trigg County,1143307323,103330640,441.433,39.896,36.807681,-87.858652
KY,21223,516958,Trimble County,392766226,11833580,151.648,4.569,38.618193,-85.355171
KY,21225,516959,Union County,887974290,53167872,342.849,20.528,37.658029,-87.95165
KY,21227,516960,Warren County,1402737981,15447160,541.6,5.964,36.995634,-86.423579
KY,21229,516961,Washington County,769916143,10191544,297.266,3.935,37.754209,-85.175416
KY,21231,516962,Wayne County,1186655607,67316177,458.17,25.991,36.802011,-84.83044
KY,21233,516963,Webster County,859728365,9614705,331.943,3.712,37.520021,-87.685095
KY,21235,516964,Whitley County,1133973877,18877541,437.83,7.289,36.758021,-84.14455
KY,21237,516965,Wolfe County,575419453,1505069,222.171,0.581,37.743774,-83.495068
KY,21239,516966,Woodford County,488948318,8423091,188.784,3.252,38.042789,-84.748147
LA,22001,558389,Acadia Parish,1696750566,6048801,655.119,2.335,30.291497,-92.411037
LA,22003,558397,Allen Parish,1973174715,10636650,761.847,4.107,30.652744,-92.819605
LA,22005,558403,Ascension Parish,751046853,33164667,289.981,12.805,30.202946,-90.910023
LA,22007,558414,Assumption Parish,877120860,67008877,338.658,25.872,29.899884,-91.050528
LA,22009,558424,Avoyelles Parish,2155994488,86273188,832.434,33.31,31.085094,-91.993797
LA,22011,558436,Beauregard Parish,2997501973,21999317,1157.342,8.494,30.645018,-93.340253
LA,22013,558445,Bienville Parish,2101174885,27977807,811.268,10.802,32.344268,-93.061513
LA,22015,558453,Bossier Parish,2175737961,70351401,840.057,27.163,32.696202,-93.617977
LA,22017,558458,Caddo Parish,2275405029,150956656,878.539,58.285,32.577195,-93.882423
LA,22019,558468,Calcasieu Parish,2754864273,79292408,1063.659,30.615,30.229559,-93.358015
LA,22021,558477,Caldwell Parish,1371203807,29277275,529.425,11.304,32.101244,-92.11418
LA,22023,558488,Cameron Parish,3327842145,1688107736,1284.887,651.782,29.871989,-93.165437
LA,22025,558495,Catahoula Parish,1833789263,81301245,708.03,31.391,31.666517,-91.846703
LA,22027,558505,Claiborne Parish,1955125902,32473234,754.878,12.538,32.827585,-92.991125
LA,22029,558515,Concordia Parish,1805014057,130488156,696.92,50.382,31.469805,-91.626314
LA,22031,558521,De Soto Parish,2267739158,49233952,875.579,19.009,32.059248,-93.740797
LA,22033,558530,East Baton Rouge Parish,1179412087,38490958,455.374,14.861,30.544002,-91.093174
LA,22035,558534,East Carroll Parish,1089619046,56273969,420.704,21.728,32.73017,-91.234141
LA,22037,558542,East Feliciana Parish,1174325549,6133295,453.41,2.368,30.839784,-91.043434
LA,22039,558551,Evangeline Parish,1715550341,44667621,662.378,17.246,30.720693,-92.404086
LA,22041,558557,Franklin Parish,1617667724,28107889,624.585,10.853,32.138278,-91.672101
LA,22043,558567,Grant Parish,1665428895,56014737,643.026,21.627,31.597787,-92.561716
LA,22045,558576,Iberia Parish,1486940445,1182115443,574.111,456.417,29.606013,-91.842706
LA,22047,558582,Iberville Parish,1602236448,88658351,618.627,34.231,30.288394,-91.36315
LA,22049,558592,Jackson Parish,1474178126,28732791,569.183,11.094,32.30448,-92.556672
LA,22051,558027,Jefferson Parish,765682649,957754757,295.632,369.791,29.5033,-90.036231
LA,22053,558039,Jefferson Davis Parish,1686931782,18718325,651.328,7.227,30.269529,-92.816221
LA,22055,558059,Lafayette Parish,695980407,1266845,268.72,0.489,30.206507,-92.06417
LA,22057,558065,Lafourche Parish,2766662214,1051775420,1068.214,406.093,29.491992,-90.394849
LA,22059,558049,La Salle Parish,1617923154,97667582,624.684,37.71,31.680836,-92.161809
LA,22061,558077,Lincoln Parish,1221806070,1897717,471.742,0.733,32.601148,-92.662082
LA,22063,558083,Livingston Parish,1678749073,141614105,648.169,54.678,30.440419,-90.727474
LA,22065,558088,Madison Parish,1617283455,68538668,624.437,26.463,32.365824,-91.240729
LA,22067,558097,Morehouse Parish,2058870285,28878807,794.934,11.15,32.820008,-91.800399
LA,22069,558108,Natchitoches Parish,3243311940,121063646,1252.25,46.743,31.734982,-93.086106
LA,22071,558113,Orleans Parish,438803381,468240430,169.423,180.789,30.068636,-89.939007
LA,22073,558114,Ouachita Parish,1580944616,55281707,610.406,21.344,32.477495,-92.154798
LA,22075,558125,Plaquemines Parish,2019961046,4629053037,779.911,1787.287,29.402337,-89.298489
LA,22077,559449,Pointe Coupee Parish,1443519892,86418204,557.346,33.366,30.708319,-91.604621
LA,22079,559460,Rapides Parish,3413506392,113169602,1317.962,43.695,31.193204,-92.535953
LA,22081,559472,Red River Parish,1007738674,34327566,389.09,13.254,32.101213,-93.34905
LA,22083,559481,Richland Parish,1447914686,14174105,559.043,5.473,32.418121,-91.758374
LA,22085,559489,Sabine Parish,2244636736,375445763,866.659,144.96,31.560209,-93.559228
LA,22087,1629542,St. Bernard Parish,977764266,4611616395,377.517,1780.555,29.91811,-89.263494
LA,22089,1629449,St. Charles Parish,722820579,340703006,279.083,131.546,29.913833,-90.359314
LA,22091,1629457,St. Helena Parish,1057758275,2810554,408.403,1.085,30.821423,-90.70935
LA,22093,1629464,St. James Parish,625577772,42532340,241.537,16.422,30.02482,-90.793956
LA,22095,1629472,St. John the Baptist Parish,551851752,348524505,213.071,134.566,30.117471,-90.504677
LA,22097,1629479,St. Landry Parish,2392836670,39114892,923.879,15.102,30.583441,-91.989274
LA,22099,1629486,St. Martin Parish,1910498478,204200686,737.648,78.842,30.121433,-91.611481
LA,22101,1629492,St. Mary Parish,1438424557,1460866962,555.379,564.044,29.629349,-91.463804
LA,22103,1629503,St. Tammany Parish,2189966775,721668349,845.551,278.638,30.410022,-89.951962
LA,22105,559500,Tangipahoa Parish,2049391733,82862999,791.275,31.994,30.621581,-90.406633
LA,22107,559509,Tensas Parish,1561204557,99471079,602.784,38.406,32.001489,-91.342576
LA,22109,559517,Terrebonne Parish,3190385866,2202156933,1231.815,850.258,29.333266,-90.844191
LA,22111,559528,Union Parish,2271389460,73594414,876.988,28.415,32.829349,-92.37565
LA,22113,559538,Vermilion Parish,3038572441,955369492,1173.199,368.87,29.786872,-92.29009
LA,22115,559548,Vernon Parish,3439271369,35158568,1327.91,13.575,31.110563,-93.18152
LA,22117,559557,Washington Parish,1734061145,16471724,669.525,6.36,30.852144,-90.046253
LA,22119,559567,Webster Parish,1535939758,56487776,593.03,21.81,32.732152,-93.339825
LA,22121,559570,West Baton Rouge Parish,498298900,29602065,192.394,11.429,30.464052,-91.309808
LA,22123,559578,West Carroll Parish,931478647,2386193,359.646,0.921,32.79248,-91.451998
LA,22125,559584,West Feliciana Parish,1044318335,59023580,403.214,22.789,30.872701,-91.421008
LA,22127,559594,Winn Parish,2460712069,17448044,950.086,6.737,31.941187,-92.641269
ME,23001,581286,Androscoggin County,1211926439,75610678,467.927,29.193,44.167681,-70.207435
ME,23003,581287,Aroostook County,17278664655,404653951,6671.33,156.238,46.727057,-68.64941
ME,23005,581288,Cumberland County,2163263369,989949911,835.241,382.222,43.808348,-70.330375
ME,23007,581289,Franklin County,4394196449,121392907,1696.609,46.87,44.973012,-70.444727
ME,23009,581290,Hancock County,4110034060,1963321064,1586.893,758.043,44.564906,-68.370703
ME,23011,581291,Kennebec County,2246876912,216653706,867.524,83.65,44.417012,-69.765764
ME,23013,581292,Knox County,945691411,2017114386,365.134,778.812,44.042045,-69.038514
ME,23015,581293,Lincoln County,1180563700,631400289,455.818,243.785,43.994264,-69.514029
ME,23017,581294,Oxford County,5378990983,256086721,2076.84,98.876,44.494585,-70.734687
ME,23019,581295,Penobscot County,8799125852,413670635,3397.362,159.719,45.390602,-68.657487
ME,23021,581296,Piscataquis County,10258570727,1080309847,3960.856,417.11,45.917678,-69.104548
ME,23023,581297,Sagadahoc County,657066836,301332007,253.695,116.345,43.916694,-69.843994
ME,23025,581298,Somerset County,10164156961,438038365,3924.403,169.128,45.507482,-69.97604
ME,23027,581299,Waldo County,1890479704,318149622,729.918,122.838,44.505361,-69.139677
ME,23029,581300,Washington County,6637257545,1800019787,2562.66,694.992,44.967009,-67.609354
ME,23031,581301,York County,2565935077,722608929,990.713,279.001,43.427239,-70.670402
MD,24001,1713506,Allegany County,1098563627,14954037,424.158,5.774,39.612309,-78.703108
MD,24003,1710958,Anne Arundel County,1074590684,447805092,414.902,172.899,38.993374,-76.560511
MD,24005,1695314,Baltimore County,1549594703,216144619,598.302,83.454,39.443167,-76.616569
MD,24009,1676636,Calvert County,552061078,341669638,213.152,131.919,38.521357,-76.525864
MD,24011,595737,Caroline County,827292416,16789670,319.419,6.483,38.871531,-75.831631
MD,24013,1696228,Carroll County,1159264845,13190001,447.595,5.093,39.563189,-77.015512
MD,24015,596115,Cecil County,896842957,185350813,346.273,71.564,39.562352,-75.941584
MD,24017,1676992,Charles County,1185563933,479715576,457.749,185.219,38.472853,-77.015427
MD,24019,596495,Dorchester County,1400575316,1145393243,540.765,442.239,38.429196,-76.047433
MD,24021,1711211,Frederick County,1709964627,18537350,660.221,7.157,39.470427,-77.397626
MD,24023,1711058,Garrett County,1675989023,22363466,647.103,8.635,39.529871,-79.269416
MD,24025,1698178,Harford County,1132055422,231943998,437.089,89.554,39.537429,-76.299789
MD,24027,1709077,Howard County,649416399,6871682,250.741,2.653,39.252264,-76.924406
MD,24029,593907,Kent County,717505271,353313295,277.03,136.415,39.239176,-76.1242
MD,24031,1712500,Montgomery County,1272343169,40645480,491.254,15.693,39.137381,-77.203063
MD,24033,1714670,Prince George's County,1250163582,41816219,482.691,16.145,38.82588,-76.847272
MD,24035,596089,Queen Anne's County,963235987,359449898,371.908,138.784,39.040693,-76.082405
MD,24037,1697853,St. Mary's County,925092041,1054309969,357.18,407.071,38.222666,-76.534271
MD,24039,596907,Somerset County,828079452,752725351,319.723,290.629,38.07445,-75.853323
MD,24041,592947,Talbot County,695511159,539409159,268.538,208.267,38.749427,-76.17913
MD,24043,1714220,Washington County,1185644157,24769174,457.78,9.563,39.603621,-77.814671
MD,24045,1668606,Wicomico County,969804281,66808582,374.444,25.795,38.367389,-75.632206
MD,24047,1668802,Worcester County,1212841011,586834971,468.281,226.578,38.222133,-75.309931
MD,24510,1702381,Baltimore city,209643241,28768302,80.944,11.108,39.300213,-76.610516
MA,25001,606927,Barnstable County,1019738402,2361587952,393.723,911.814,41.798819,-70.211083
MA,25003,606928,Berkshire County,2400465435,50772406,926.825,19.603,42.375314,-73.213948
MA,25005,606929,Bristol County,1432510950,357753895,553.096,138.13,41.748576,-71.087062
MA,25007,606930,Dukes County,267403794,1004180155,103.245,387.716,41.380939,-70.701536
MA,25009,606931,Essex County,1275732137,870004713,492.563,335.911,42.642711,-70.865107
MA,25011,606932,Franklin County,1811228845,65410658,699.319,25.255,42.583791,-72.591655
MA,25013,606933,Hampden County,1598385896,44316925,617.14,17.111,42.136198,-72.635648
MA,25015,606934,Hampshire County,1365585170,46500379,527.255,17.954,42.339459,-72.663694
MA,25017,606935,Middlesex County,2118135038,75739760,817.817,29.243,42.479477,-71.396507
MA,25019,606936,Nantucket County,116471398,669992419,44.97,258.686,41.305878,-70.14191
MA,25021,606937,Norfolk County,1025908386,124944841,396.105,48.241,42.169702,-71.179875
MA,25023,606938,Plymouth County,1706996627,1124514393,659.075,434.177,41.987196,-70.741942
MA,25025,606939,Suffolk County,150618894,160748611,58.154,62.065,42.33196,-71.020173
MA,25027,606940,Worcester County,3912876833,177216729,1510.77,68.424,42.311693,-71.940282
MI,26001,1622943,Alcona County,1747168145,2890419533,674.585,1115.997,44.682535,-82.83408
MI,26003,1622944,Alger County,2370019042,10703554733,915.07,4132.666,47.080077,-86.564108
MI,26005,1622945,Allegan County,2137337922,2610856790,825.231,1008.057,42.595787,-86.634745
MI,26007,1622946,Alpena County,1481110566,2908717141,571.86,1123.062,44.894954,-83.426574
MI,26009,1622947,Antrim County,1232064018,326513140,475.703,126.067,45.005456,-85.175625
MI,26011,1622948,Arenac County,940660726,822319209,363.191,317.499,44.03687,-83.740675
MI,26013,1622949,Baraga County,2326474801,441629543,898.257,170.514,46.696068,-88.356022
MI,26015,1622950,Barry County,1432500402,62029172,553.092,23.95,42.582811,-85.31455
MI,26017,1622951,Bay County,1145557748,487991946,442.302,188.415,43.699711,-83.978701
MI,26019,1622952,Benzie County,828028289,1398240608,319.704,539.864,44.648621,-86.494317
MI,26021,1622953,Berrien County,1470457874,2625535357,567.747,1013.725,41.792639,-86.741822
